t,D_output
127,0.9554338139436196
128,0.9419508070147314
129,0.9284799528409997
130,0.9150245622925542
131,0.9015877842062413
132,0.8881726084224756
133,0.8747818689839658
134,0.8614182474504523
135,0.8480842762741144
136,0.8347823423218492
137,0.8215146904023176
138,0.8082834268875895
139,0.7950905233842748
140,0.7819378203869005
141,0.7688270310251754
142,0.755759744752014
143,0.7427374310695822
144,0.7297614432570214
145,0.716833022030531
146,0.703953299255824
147,0.6911233015453934
148,0.6783439538518543
149,0.6656160831023191
150,0.6529404216319312
151,0.6403176106521431
152,0.6277482037040996
153,0.6152326699324419
154,0.6027713973856654
155,0.5903646962667325
156,0.5780128020116074
157,0.5657158783949592
158,0.5534740205468817
159,0.5412872578335559
160,0.5291555567459904
161,0.5170788236772437
162,0.5050569075946205
163,0.49308960270075786
164,0.4811766509737641
165,0.4693177446269496
166,0.4575125285404892
167,0.44576060257233563
168,0.4340615238060624
169,0.4224148087573999
170,0.4108199354674303
171,0.3992763455431301
172,0.38778344614135674
173,0.3763406118732527
174,0.36494718664761766
175,0.3536024854333389
176,0.34230579597296884
177,0.3310563804528866
178,0.3198534770833137
179,0.3086963016203927
180,0.2975840488684457
181,0.286515894096255
182,0.2754909943933932
183,0.2645084900078964
184,0.2535675056141167
185,0.24266715153226862
186,0.23180652491123027
187,0.2209847108639028
188,0.2102007835571088
189,0.19945380726616543
190,0.18874283739030048
191,0.17806692142832986
192,0.16742509992124988
193,0.15681640736268088
194,0.14623987307506697
195,0.13569452205594654
196,0.12517937579810345
197,0.11469345308031939
198,0.10423577073238484
199,0.0938053443797154
200,0.0834011891633092
201,0.07302232043895582
202,0.062667754450914
203,0.05233650899919595
204,0.04202760408446237
205,0.03174006253739695
206,0.021472910631562876
207,0.011225178687461888
208,0.0009959016661617633
209,-0.00921588024981325
210,-0.01941112108417723
211,-0.02959076850266125
212,-0.03975576325259669
213,-0.04990703861005565
214,-0.06004551983052385
215,-0.07017212360234085
216,-0.08028775750262122
217,-0.09039331945376662
218,-0.10048969717985444
219,-0.11057776766104004
220,-0.12065839658692298
221,-0.13073243780665209
222,-0.14080073277453042
223,-0.15086410999015007
224,-0.16092338443263884
225,-0.17097935698953534
226,-0.18103281387661121
227,-0.19108452604942228
228,-0.20113524860495682
229,-0.21118572017455012
230,-0.22123666230499273
231,-0.23128877882814677
232,-0.2413427552183355
233,-0.2513992579366018
234,-0.261458933761298
235,-0.2715224091043518
236,-0.2815902893136103
237,-0.29166315795897774
238,-0.3017415761013268
239,-0.31182608154640973
240,-0.3219171880811849
241,-0.33201538469552977
242,-0.3421211347850876
243,-0.35223487533097964
244,-0.3623570160666696
245,-0.37248793862440127
246,-0.3826279956654162
247,-0.3927775099911629
248,-0.40293677362869273
249,-0.4131060469036047
250,-0.42328555749188546
251,-0.433475499455657
252,-0.4436760322613707
253,-0.45388727976956816
254,-0.4641093292153687
255,-0.4743422301685695
256,-0.4845859934788572
257,-0.49484059020668836
258,-0.5051059505265849
259,-0.5153819626246674
260,-0.5256684715790731
261,-0.5359652782287988
262,-0.5462721380335331
263,-0.5565887599095497
264,-0.566914805065401
265,-0.5772498858264935
266,-0.5875935644538494
267,-0.5979453519612556
268,-0.6083047069168805
269,-0.6186710342517603
270,-0.6290436840666352
271,-0.6394219504416729
272,-0.6498050702538097
273,-0.6601922219936031
274,-0.6705825245972625
275,-0.6809750362903674
276,-0.6913687534468897
277,-0.7017626094669835
278,-0.7121554736762611
279,-0.7225461502506468
280,-0.7329333771701506
281,-0.7433158252043777
282,-0.7536920969290133
283,-0.7640607257945934
284,-0.7744201752328802
285,-0.7847688378128794
286,-0.7951050344494806
287,-0.8054270136562653
288,-0.8157329508888694
289,-0.8260209479408779
290,-0.8362890324123373
291,-0.8465351572559809
292,-0.8567572003809353
293,-0.8669529643915513
294,-0.877120176396932
295,-0.8872564879163151
296,-0.8973594748906619
297,-0.9074266377653433
298,-0.9174554017538539
299,-0.927443117194935
300,-0.9373870600262815
301,-0.9472844323945305
302,-0.9571323633500308
303,-0.9669279097639456
304,-0.976668057365942
305,-0.9863497219136514
306,-0.9959697505270273
307,-1.005524923121949
308,-1.0150119540942293
309,-1.0244274941544282
310,-1.0337681323017076
311,-1.0430303979853128
312,-1.052210763380564
313,-1.0613056459224106
314,-1.0703114110177563
315,-1.0792243748955253
316,-1.0880408076555759
317,-1.0967569364476666
318,-1.1053689488888212
319,-1.113872996674934
320,-1.1222651993228216
321,-1.1305416481044281
322,-1.1386984101241457
323,-1.1467315325898841
324,-1.1546370472656131
325,-1.1624109750469254
326,-1.1700493306983402
327,-1.1775481277369368
328,-1.1849033834504954
329,-1.1921111240386737
330,-1.1991673898754163
331,-1.206068240890871
332,-1.2128097620590321
333,-1.219388068928964
334,-1.2257993132648266
335,-1.2320396887443552
336,-1.2381054367209814
337,-1.2439928519745798
338,-1.2496982885105783
339,-1.2552181653649097
340,-1.2605489724491123
341,-1.2656872762616134
342,-1.2706297256181236
343,-1.2753730573175652
344,-1.279914101763536
345,-1.284249788428828
346,-1.2883771512347757
347,-1.2922933338065627
348,-1.2959955946504682
349,-1.2994813120745081
350,-1.3027479889510736
351,-1.3057932573140656
352,-1.3086148827595467
353,-1.311210768597771
354,-1.3135789597563405
355,-1.3157176464504234
356,-1.3176251676139674
357,-1.319300014043875
358,-1.3207408312067
359,-1.321946421801448
360,-1.3229157479988598
361,-1.3236479333647864
362,-1.3241422644663867
363,-1.324398192146985
364,-1.3244153324690937
365,-1.3241934673202174
366,-1.3237325446881307
367,-1.3230326785957558
368,-1.3220941486921547
369,-1.3209173994587282
370,-1.3195030391792562
371,-1.317851838525474
372,-1.315964728820758
373,-1.3138427999342606
374,-1.3114872979586851
375,-1.3088996225495624
376,-1.3060813239663231
377,-1.303034099756471
378,-1.2997597912816332
379,-1.2962603799705363
380,-1.29253798329504
381,-1.2885948504698124
382,-1.2844333579963356
383,-1.2800560050389462
384,-1.2754654085638497
385,-1.270664298281273
386,-1.265655511447866
387,-1.2604419876179223
388,-1.255026763193304
389,-1.2494129658757709
390,-1.2436038090149344
391,-1.237602585967898
392,-1.2314126643429633
393,-1.2250374802159913
394,-1.2184805323042551
395,-1.2117453761918908
396,-1.2048356185265503
397,-1.1977549112484243
398,-1.1905069458610666
399,-1.183095447751661
400,-1.175524170577921
401,-1.1677968907335656
402,-1.1599174019255376
403,-1.1518895098150468
404,-1.1437170267828825
405,-1.1354037668178665
406,-1.1269535405725764
407,-1.118370150501981
408,-1.1096573861514507
409,-1.1008190196128624
410,-1.0918588011703236
411,-1.0827804550700606
412,-1.0735876754307423
413,-1.064284122360463
414,-1.054873418264766
415,-1.045359144323592
416,-1.03574483708009
417,-1.0260339852656561
418,-1.0162300267957725
419,-1.0063363459694465
420,-0.9963562707997815
421,-0.9862930705419817
422,-0.9761499533385989
423,-0.965930064115214
424,-0.9556364825995062
425,-0.9452722215875669
426,-0.9348402252578955
427,-0.9243433677118386
428,-0.913784451594569
429,-0.9031662069609467
430,-0.8924912902322334
431,-0.8817622833408683
432,-0.8709816929536073
433,-0.8601519498575947
434,-0.8492754084521226
435,-0.8383543463860832
436,-0.8273909642989099
437,-0.8163873856796507
438,-0.8053456568229578
439,-0.7942677468897094
440,-0.7831555480565299
441,-0.7720108757627704
442,-0.7608354690396535
443,-0.7496309909207906
444,-0.7383990289253205
445,-0.7271410956119363
446,-0.7158586291949807
447,-0.7045529942246078
448,-0.693225482323102
449,-0.6818773129711904
450,-0.6705096343424856
451,-0.659123524181538
452,-0.6477199907208646
453,-0.6362999736303268
454,-0.6248643450058409
455,-0.6134139103830779
456,-0.6019494097722825
457,-0.5904715187162916
458,-0.5789808493760666
459,-0.5674779516245372
460,-0.5559633141521556
461,-0.5444373655893666
462,-0.5329004756358606
463,-0.5213529561953782
464,-0.509795062515587
465,-0.49822699433047135
466,-0.4866488970037215
467,-0.4750608626710013
468,-0.46346293138049915
469,-0.45185509223036835
470,-0.4402372845010572
471,-0.4286093987799813
472,-0.41697127808360707
473,-0.40532271897048755
474,-0.39366347264478774
475,-0.38199324605068097
476,-0.37031170296289506
477,-0.3586184650641334
478,-0.3469131130103789
479,-0.33519518749155336
480,-0.32346419028237855
481,-0.3117195852810726
482,-0.2999607995357594
483,-0.2881872242728743
484,-0.2763982159103417
485,-0.2645930970641688
486,-0.25277115753369744
487,-0.24093165530172458
488,-0.2290738175240088
489,-0.2171968415080991
490,-0.20529989568508206
491,-0.19338212057745774
492,-0.18144262978189582
493,-0.16948051093606878
494,-0.15749482668895756
495,-0.14548461566308363
496,-0.13344889344042313
497,-0.121386653541331
498,-0.10929686841036224
499,-0.0971784904046987
500,-0.08503045279904017
501,-0.07285167080386626
502,-0.060641042591546256
503,-0.04839745033781496
504,-0.03611976127772756
505,-0.023806828789609404
506,-0.011457493493423504
507,0.0009294156259463671
508,0.013355080072149535
509,0.025820690658255846
510,0.03832744629892651
511,0.05087655277001988
512,0.06346922143300704
513,0.07610666792066689
514,0.08879011078056828
515,0.1015207700761083
516,0.11429986594068464
517,0.12712861708317452
518,0.14000823923868547
519,0.15293994356503585
520,0.16592493498026323
521,0.17896441044063743
522,0.19205955715003778
523,0.2052115507012464
524,0.21842155314662032
525,0.23169071099605087
526,0.24502015313787118
527,0.25841098866743994
528,0.27186430463898736
529,0.28538116372757977
530,0.2989626018116872
531,0.3126096254347134
532,0.3263232091804187
533,0.34010429294545286
534,0.35395377912427095
535,0.36787252966579315
536,0.381861363005605
537,0.3959210509025629
538,0.41005231516174656
539,0.4242558242615327
540,0.43853218978051645
541,0.45288196275328385
542,0.46730562988788205
543,0.4818036097129048
544,0.4963762484932191
545,0.5110238160451289
546,0.5257465014323789
547,0.5405444085704566
548,0.555417551681973
549,0.5703658505084013
550,0.5853891254948359
551,0.6004870928303406
552,0.6156593594666513
553,0.6309054177641742
554,0.6462246401635088
555,0.661616273717243
556,0.6770794346150645
557,0.692613102490502
558,0.7082161146055004
559,0.7238871600094785
560,0.7396247735450802
561,0.7554273298556626
562,0.7712930372717055
563,0.787219931771136
564,0.8032058708463092
565,0.8192485272342801
566,0.8353453827841663
567,0.8514937223060512
568,0.8676906274420633
569,0.883932970595513
570,0.9002174089895152
571,0.9165403788445455
572,0.9328980895661687
573,0.94928651819953
574,0.9657014040991266
575,0.9821382437475877
576,0.9985922858519745
577,1.0150585267577483
578,1.0315317062055505
579,1.048006303391327
580,1.064476533479363
581,1.0809363445528937
582,1.0973794150535667
583,1.1137991517556323
584,1.1301886883069052
585,1.1465408843502862
586,1.16284832540576
587,1.1791033234129218
588,1.1952979179446643
589,1.2114238782987692
590,1.2274727065119035
591,1.2434356411495966
592,1.259303661855784
593,1.275067495244529
594,1.29071762162509
595,1.3062442826396257
596,1.3216374899365633
597,1.336887035219627
598,1.3519825012174789
599,1.3669132738735497
600,1.3816685556853194
601,1.396237380052929
602,1.4106086268110805
603,1.4247710391976944
604,1.4387132416916957
605,1.4524237590767426
606,1.4658910366856435
607,1.4791034615399856
608,1.4920493846111378
609,1.5047171442056992
610,1.5170950900561628
611,1.5291716083768436
612,1.540935147785536
613,1.5523742457800327
614,1.5634775559116236
615,1.5742338755187757
616,1.5846321737946805
617,1.5946616201896613
618,1.6043116129986152
619,1.6135718080264185
620,1.622432147138833
621,1.6308828865839067
622,1.6389146251056468
623,1.646518331425778
624,1.653685371068809
625,1.6604075326773118
626,1.6666770531454922
627,1.6724866416888637
628,1.6778295030932728
629,1.682699359249708
630,1.6870904692672195
631,1.6909976484650795
632,1.6944162851830245
633,1.697342355886333
634,1.699772438873276
635,1.7017037254558116
636,1.7031340292410788
637,1.7040617937829814
638,1.704486097524632
639,1.7044066567444316
640,1.703823826701421
641,1.7027386000826061
642,1.701152603441835
643,1.6990680917266638
644,1.6964879404752573
645,1.6934156359085732
646,1.689855263010435
647,1.6858114918027738
648,1.6812895618413681
649,1.6762952647965152
650,1.6708349253658152
651,1.664915380736053
652,1.6585439586747825
653,1.6517284542863406
654,1.644477105658763
655,1.6367985683840367
656,1.6287018893442298
657,1.6201964797051833
658,1.611292087298585
659,1.6019987686468085
660,1.5923268605112215
661,1.582286951457852
662,1.571889853246709
663,1.5611465723614655
664,1.5500682817902203
665,1.5386662930107013
666,1.5269520285384952
667,1.5149369949799691
668,1.5026327567295032
669,1.49005091033491
670,1.4772030597326855
671,1.4641007923489389
672,1.4507556561352406
673,1.437179137586183
674,1.423382640807081
675,1.4093774676693245
676,1.3951747990667793
677,1.3807856773057228
678,1.3662209896419075
679,1.3514914529731286
680,1.3366075996964812
681,1.3215797647048062
682,1.3064180735431459
683,1.2911324316730644
684,1.2757325148663703
685,1.2602277606576882
686,1.24462736087313
687,1.2289402551612258
688,1.2131751255263885
689,1.1973403918008316
690,1.1814442080315486
691,1.165494459736167
692,1.1494987619781805
693,1.1334644582362812
694,1.1173986199946573
695,1.1013080470475076
696,1.0851992684290566
697,1.06907854397204
698,1.0529518664037198
699,1.0368249639804044
700,1.0207033035790665
701,1.004592094237739
702,0.9884962910789412
703,0.9724205995997768
704,0.9563694802638617
705,0.9403471533739189
706,0.9243576042398483
707,0.9084045884975291
708,0.8924916376319779
709,0.8766220646950769
710,0.860798970093616
711,0.8450252475039228
712,0.8293035898834376
713,0.8136364955005501
714,0.7980262740173315
715,0.7824750525887408
716,0.766984781948301
717,0.7515572424780861
718,0.7361940502409495
719,0.7208966629686703
720,0.7056663859809507
721,0.6905043780300801
722,0.6754116570771519
723,0.6603891059579041
724,0.6454374779541093
725,0.6305574022729141
726,0.6157493893898106
727,0.6010138362867807
728,0.5863510315790452
729,0.5717611604912237
730,0.5572443097248636
731,0.5428004722000207
732,0.5284295516415334
733,0.514131367056822
734,0.49990565707863494
735,0.48575208415478577
736,0.4716702386318054
737,0.4576596426989889
738,0.4437197541848641
739,0.4298499702606265
740,0.41604963100448705
741,0.4023180228081921
742,0.3886543816981743
743,0.37505789654995175
744,0.3615277121541646
745,0.3480629321632024
746,0.334662621973376
747,0.3213258114675736
748,0.3080514976340838
749,0.29483864712784286
750,0.28168619871872597
751,0.26859306562904756
752,0.2555581377910209
753,0.24258028403135332
754,0.2296583541533808
755,0.21679118093079958
756,0.20397758205196218
757,0.19121636197295228
758,0.17850631369202766
759,0.1658462204716663
760,0.1532348574939516
761,0.14067099344692544
762,0.12815339205398282
763,0.1156808135586776
764,0.10325201614834889
765,0.0908657573258667
766,0.0785207952451681
767,0.06621588999838182
768,0.05394980485880563
769,0.041721307491763684
770,0.029529171130740477
771,0.017372175718574294
772,0.0052491090112193745
773,-0.006841232334386469
774,-0.018900041700294242
775,-0.03092850147366842
776,-0.042927782034927045
777,-0.054899040759973025
778,-0.06684342104044716
779,-0.07876205131911125
780,-0.09065604413933506
781,-0.10252649520150012
782,-0.11437448242985516
783,-0.12620106504640888
784,-0.1380072826496916
785,-0.1497941542972427
786,-0.16156267758995385
787,-0.17331382775685056
788,-0.18504855673875642
789,-0.19676779226981322
790,-0.2084724369551337
791,-0.22016336734348319
792,-0.2318414329936997
793,-0.24350745553411157
794,-0.2551622277134257
795,-0.26680651244257436
796,-0.27844104182663154
797,-0.2900665161847621
798,-0.3016836030590656
799,-0.3132929362114979
800,-0.32489511460810516
801,-0.33649070138746856
802,-0.34808022281694134
803,-0.35966416723628386
804,-0.3712429839857182
805,-0.382817082315096
806,-0.39438683028246124
807,-0.40595255363655075
808,-0.4175145346965804
809,-0.4290730111998684
810,-0.4406281751388015
811,-0.45218017158992274
812,-0.46372909752975466
813,-0.4752750006537276
814,-0.4868178781497
815,-0.49835767548155363
816,-0.5098942851614527
817,-0.521427545522049
818,-0.5329572394893388
819,-0.5444830933105903
820,-0.5560047753125736
821,-0.5675218946489519
822,-0.5790340000697864
823,-0.5905405786703432
824,-0.6020410546333782
825,-0.6135347880017381
826,-0.6250210734546553
827,-0.6364991391255691
828,-0.6479681453846617
829,-0.6594271836633447
830,-0.6708752753062449
831,-0.6823113704516771
832,-0.693734346960799
833,-0.7051430093281823
834,-0.7165360876684621
835,-0.7279122367379647
836,-0.7392700350132678
837,-0.7506079838179018
838,-0.7619245064825999
839,-0.7732179475911878
840,-0.7844865722857848
841,-0.7957285656475536
842,-0.8069420321493734
843,-0.8181249951923178
844,-0.8292753967330052
845,-0.8403910970015868
846,-0.8514698743014529
847,-0.8625094249544301
848,-0.8735073633349244
849,-0.8844612220242236
850,-0.8953684520695226
851,-0.9062264233530032
852,-0.9170324251907502
853,-0.9277836669955118
854,-0.9384772791083849
855,-0.9491103137073593
856,-0.9596797459506999
857,-0.9701824753334896
858,-0.9806153271271526
859,-0.9909750540178838
860,-1.0012583378057311
861,-1.0114617914554906
862,-1.0215819612705006
863,-1.0316153292272208
864,-1.0415583155398151
865,-1.051407281384491
866,-1.0611585318424013
867,-1.0708083190199817
868,-1.0803528452313629
869,-1.0897882666398806
870,-1.0991106969405147
871,-1.1083162112433236
872,-1.117400850139226
873,-1.1263606240084858
874,-1.1351915174852947
875,-1.1438894940792133
876,-1.1524505009237855
877,-1.1608704738561624
878,-1.1691453425422438
879,-1.1772710357573908
880,-1.1852434868026194
881,-1.1930586391451186
882,-1.2007124521151626
883,-1.2082009067084225
884,-1.2155200115007165
885,-1.2226658087042106
886,-1.2296343802505918
887,-1.2364218539404468
888,-1.243024409649261
889,-1.249438285573144
890,-1.2556597844776383
891,-1.2616852799662617
892,-1.267511222709775
893,-1.2731341466348571
894,-1.2785506750691276
895,-1.2837575268703318
896,-1.288751522376278
897,-1.293529589259793
898,-1.2980887682815665
899,-1.302426218990738
900,-1.3065392250837111
901,-1.3104251996433405
902,-1.314081690207197
903,-1.3175063837417815
904,-1.320697111116238
905,-1.3236518514539257
906,-1.3263687362441896
907,-1.328846053307384
908,-1.3310822501341357
909,-1.3330759371090668
910,-1.334825890436501
911,-1.3363310548507097
912,-1.3375905456418598
913,-1.338603650562285
914,-1.3393698313973466
915,-1.3398887252436902
916,-1.340160145123155
917,-1.340184080452105
918,-1.3399606971622156
919,-1.339490337459266
920,-1.33877351901156
921,-1.3378109339460023
922,-1.3366034474881239
923,-1.3351520962409338
924,-1.3334580860446417
925,-1.3315227895392225
926,-1.3293477433319296
927,-1.326934644952487
928,-1.3242853494263422
929,-1.321401865631937
930,-1.3182863522708044
931,-1.3149411136336007
932,-1.3113685950255491
933,-1.3075713780678497
934,-1.3035521757296993
935,-1.299313827146285
936,-1.2948592922673452
937,-1.290191646343141
938,-1.2853140742145561
939,-1.2802298645016876
940,-1.274942403718496
941,-1.2694551702341388
942,-1.2637717281637795
943,-1.2578957212574626
944,-1.2518308666967568
945,-1.2455809488388994
946,-1.2391498130547445
947,-1.2325413595144994
948,-1.2257595369734948
949,-1.21880833667689
950,-1.2116917862894783
951,-1.2044139438567782
952,-1.1969788919164746
953,-1.1893907316965624
954,-1.1816535773877679
955,-1.1737715505710815
956,-1.1657487747901143
957,-1.1575893702333575
958,-1.1492974485770866
959,-1.1408771080149578
960,-1.1323324284263512
961,-1.1236674667162245
962,-1.1148862523569776
963,-1.1059927830958236
964,-1.0969910208467106
965,-1.087884887782732
966,-1.0786782626138902
967,-1.0693749770611078
968,-1.0599788125204315
969,-1.0504934969221864
970,-1.040922701792146
971,-1.0312700394948842
972,-1.0215390606670407
973,-1.0117332518531148
974,-1.0018560333191353
975,-0.9919107570385987
976,-0.9819007048759755
977,-0.9718290869470879
978,-0.9616990401254982
979,-0.9515136267383864
980,-0.9412758334339659
981,-0.9309885701717232
982,-0.9206546693865673
983,-0.910276885314304
984,-0.8998578934240541
985,-0.8894002900012034
986,-0.8789065918779151
987,-0.8683792362606516
988,-0.8578205806804593
989,-0.8472329030774812
990,-0.8366184019687786
991,-0.8259791967101625
992,-0.815317327868921
993,-0.8046347577218278
994,-0.7939333707598312
995,-0.7832149743102719
996,-0.772481299242675
997,-0.7617340007438775
998,-0.7509746591160972
999,-0.7402047806635698
1000,-0.7294257986481641
1001,-0.7186390742616309
1002,-0.7078458976432254
1003,-0.6970474889504927
1004,-0.6862449994741621
1005,-0.675439512755015
1006,-0.6646320457446463
1007,-0.6538235499944339
1008,-0.6430149128627869
1009,-0.6322069587263204
1010,-0.6214004502167775
1011,-0.6105960894706781
1012,-0.5997945193794763
1013,-0.5889963248470383
1014,-0.578202034052052
1015,-0.5674121197116866
1016,-0.5566270003406986
1017,-0.545847041509262
1018,-0.5350725570940003
1019,-0.5243038105226618
1020,-0.5135410160116507
1021,-0.502784339792075
1022,-0.49203390132133745
1023,-0.48128977448807764
1024,-0.47055198880168975
1025,-0.4598205305653094
1026,-0.44909534403100243
1027,-0.438376332547835
1028,-0.4276633596874858
1029,-0.41695625034954403
1030,-0.4062547918534871
1031,-0.39555873501562333
1032,-0.3848677952033152
1033,-0.3741816533654909
1034,-0.36349995705892263
1035,-0.3528223214494578
1036,-0.3421483302954477
1037,-0.3314775368973657
1038,-0.3208094650513481
1039,-0.3101436099846469
1040,-0.29947943926442955
1041,-0.2888163936859715
1042,-0.2781538881454497
1043,-0.26749131251470903
1044,-0.25682803248399955
1045,-0.24616339039172436
1046,-0.23549670602984699
1047,-0.22482727746259637
1048,-0.21415438181434535
1049,-0.20347727604831523
1050,-0.1927951977244397
1051,-0.18210736576475037
1052,-0.17141298120209755
1053,-0.1607112279187145
1054,-0.15000127337173863
1055,-0.13928226931922133
1056,-0.12855335254412886
1057,-0.11781364556726401
1058,-0.1070622573564774
1059,-0.09629828403170126
1060,-0.08552080957874826
1061,-0.07472890655489235
1062,-0.0639216367971699
1063,-0.0530980521295053
1064,-0.04225719508150783
1065,-0.03139809960747681
1066,-0.020519791812153573
1067,-0.009621290682069992
1068,0.0012983911704828946
1069,0.01224024675385381
1070,0.023205273932427634
1071,0.0341944746492183
1072,0.045208854132728744
1073,0.05624942008603343
1074,0.06731718185952575
1075,0.07841314960345197
1076,0.08953833340120235
1077,0.10069374237760223
1078,0.1118803837815618
1079,0.12309926204467185
1080,0.1343513778110046
1081,0.1456377269381177
1082,0.15695929946522685
1083,0.16831707854791614
1084,0.17971203935834873
1085,0.1911451479481498
1086,0.20261736007555436
1087,0.21412961998691818
1088,0.2256828591563125
1089,0.2372779949821134
1090,0.24891592943645058
1091,0.2605975476741734
1092,0.2723237165779061
1093,0.2840952832552343
1094,0.29591307348413426
1095,0.30777789010162254
1096,0.3196905113511357
1097,0.3316516891387905
1098,0.34366214724189764
1099,0.3557225794565169
1100,0.36783364767996507
1101,0.37999597995596446
1102,0.392210168390716
1103,0.40447676703145286
1104,0.4167962896736564
1105,0.4291692075986116
1106,0.4415959472822339
1107,0.45407688792577716
1108,0.4666123589732581
1109,0.4792026375457748
1110,0.4918479458084655
1111,0.5045484483211607
1112,0.5173042491524745
1113,0.5301153890224621
1114,0.5429818423495709
1115,0.5559035142354871
1116,0.5688802374414942
1117,0.5819117691295579
1118,0.5949977876414273
1119,0.6081378891826704
1120,0.6213315844142755
1121,0.6345782950150776
1122,0.6478773501494931
1123,0.6612279828993801
1124,0.6746293267399722
1125,0.6880804117500192
1126,0.701580160912056
1127,0.7151273863590962
1128,0.7287207856010417
1129,0.7423589376782709
1130,0.7560402993199178
1131,0.7697632010994889
1132,0.7835258436648525
1133,0.7973262938193262
1134,0.8111624807104489
1135,0.8250321920503905
1136,0.8389330704355723
1137,0.8528626095985083
1138,0.866818150794794
1139,0.8807968792781729
1140,0.8947958209311099
1141,0.908811838896379
1142,0.9228416304005673
1143,0.9368817237336068
1144,0.950928475437403
1145,0.9649780676042113
1146,0.9790265054244514
1147,0.9930696149700468
1148,1.0071030412388533
1149,1.0211222464541498
1150,1.0351225086738562
1151,1.0490989207220058
1152,1.0630463894263207
1153,1.076959635291561
1154,1.090833192543964
1155,1.104661409586906
1156,1.1184384498140398
1157,1.1321582930050798
1158,1.145814737178018
1159,1.1594014009214773
1160,1.1729117262792386
1161,1.1863389822160804
1162,1.1996762686183067
1163,1.2129165207713208
1164,1.2260525146992274
1165,1.2390768729834827
1166,1.2519820711531242
1167,1.2647604448537184
1168,1.2774041976716546
1169,1.289905409515366
1170,1.30225604567345
1171,1.3144479667373492
1172,1.3264729390216397
1173,1.3383226455462525
1174,1.3499886979616773
1175,1.36146264897061
1176,1.3727360052533741
1177,1.3838002411732264
1178,1.3946468130783634
1179,1.4052671740265508
1180,1.4156527890175141
1181,1.425795150919998
1182,1.4356857966751266
1183,1.4453163238433673
1184,1.4546784076752608
1185,1.463763818395343
1186,1.4725644386896517
1187,1.481072281418505
1188,1.4892795074545027
1189,1.497178443558976
1190,1.5047616002638167
1191,1.5120216896000376
1192,1.5189516427112086
1193,1.5255446273432796
1194,1.5317940648077204
1195,1.5376936466326745
1196,1.5432373509349377
1197,1.548419458087568
1198,1.5532345656507813
1199,1.5576776028568713
1200,1.5617438444748535
1201,1.565428923315816
1202,1.568728842211145
1203,1.5716399853324368
1204,1.574159127918478
1205,1.57628344512912
1206,1.578010520071647
1207,1.5793383506054324
1208,1.5802653547311354
1209,1.5807903748626384
1210,1.5809126808882445
1211,1.580631971983757
1212,1.5799483774441911
1213,1.5788624558514317
1214,1.5773751931452544
1215,1.5754879993929842
1216,1.573202704424346
1217,1.5705215522259868
1218,1.5674471942170916
1219,1.5639826812682476
1220,1.5601314546925342
1221,1.5558973361814352
1222,1.5512845167698643
1223,1.5462975448193674
1224,1.5409413131679552
1225,1.535221045466363
1226,1.5291422816789735
1227,1.5227108630549904
1228,1.515932916425899
1229,1.50881483791033
1230,1.5013632763333502
1231,1.4935851161269231
1232,1.485487459928729
1233,1.4770776111112227
1234,1.468363055961422
1235,1.4593514458837054
1236,1.4500505796516856
1237,1.4404683855422367
1238,1.4306129037617124
1239,1.420492269025492
1240,1.4101146932621655
1241,1.3994884487855253
1242,1.3886218517310012
1243,1.3775232458800497
1244,1.366200987009066
1245,1.3546634276278713
1246,1.3429189022925003
1247,1.3309757134857165
1248,1.318842118030495
1249,1.306526314150735
1250,1.2940364291368092
1251,1.281380507641386
1252,1.268566500648945
1253,1.2556022550943173
1254,1.2424955041451362
1255,1.2292538581477674
1256,1.2158847962556016
1257,1.2023956586919107
1258,1.188793639680621
1259,1.1750857810381636
1260,1.161278966351303
1261,1.1473799158218656
1262,1.1333951816926608
1263,1.1193311442380431
1264,1.1051940083765297
1265,1.0909898007667562
1266,1.0767243674513622
1267,1.0624033720551218
1268,1.048032294371405
1269,1.0336164294664134
1270,1.0191608872318323
1271,1.0046705922783192
1272,0.9901502842869726
1273,0.9756045187030223
1274,0.9610376677312844
1275,0.9464539217114395
1276,0.9318572907442555
1277,0.9172516065859346
1278,0.9026405248354865
1279,0.8880275273013245
1280,0.8734159245941348
1281,0.8588088589301024
1282,0.8442093070615109
1283,0.8296200833847424
1284,0.8150438431851411
1285,0.8004830859722409
1286,0.7859401589390624
1287,0.7714172604987303
1288,0.7569164438833037
1289,0.7424396208135492
1290,0.7279885652026111
1291,0.7135649168921564
1292,0.6991701854193112
1293,0.6848057537872942
1294,0.670472882236536
1295,0.6561727120102788
1296,0.6419062691051802
1297,0.6276744680007654
1298,0.6134781153544733
1299,0.5993179136632797
1300,0.5851944648889379
1301,0.5711082740278997
1302,0.5570597526316938
1303,0.5430492222846184
1304,0.5290769180100756
1305,0.5151429916153093
1306,0.5012475149888724
1307,0.48739048331794843
1308,0.47357181823506217
1309,0.45979137091623495
1310,0.4460489250945628
1311,0.4323441999984444
1312,0.4186768532401171
1313,0.4050464836201391
1314,0.391452633854657
1315,0.37789479325303205
1316,0.3643724003142764
1317,0.3508848452460988
1318,0.3374314724420687
1319,0.324011582881784
1320,0.31062443645151017
1321,0.29726925420116806
1322,0.2839452205808066
1323,0.2706514855830093
1324,0.25738716681619067
1325,0.2441513515509422
1326,0.2309430987090907
1327,0.21776144078904466
1328,0.20460538572731357
